geoid,geoid20,year,denom_total_pop,severe_collision_count,pedestrian_collision_count,bicycle_collision_count,pedestrian_collision_rate,bicycle_collision_rate,severe_collision_rate
1400000US06037554801,6037554801,2019,2742,89,3,1,109.40919,36.46973,3245.8059
1400000US06037554802,6037554802,2019,6378,14,1,1,15.678896,15.678896,219.50455
1400000US06037554900,6037554900,2019,7636,12,1,2,13.095861,26.191723,157.15034
1400000US06037555001,6037555001,2019,5321,19,1,0,18.793459,0,357.07574
1400000US06037555002,6037555002,2019,3625,27,1,3,27.586206,82.758621,744.82758
1400000US06037555105,6037555105,2019,4656,16,5,2,107.38831,42.955326,343.64261
1400000US06037555106,6037555106,2019,3769,15,3,2,79.59671,53.064472,397.98355
1400000US06037555107,6037555107,2019,6178,27,3,2,48.559402,32.372936,437.03464
1400000US06037555202,6037555202,2019,3659,9,0,0,0,0,245.96884
1400000US06037555211,6037555211,2019,5601,10,1,0,17.853954,0,178.53955
1400000US06037555212,6037555212,2019,5578,8,1,1,17.927572,17.927572,143.42058
1400000US06037555300,6037555300,2019,6119,19,3,1,49.027618,16.342539,310.50824
1400000US06037570001,6037570001,2019,4764,8,0,1,0,20.990765,167.92612
1400000US06037570002,6037570002,2019,2679,4,0,1,0,37.327362,149.30945
1400000US06037570003,6037570003,2019,4115,14,2,1,48.602673,24.301336,340.21872
1400000US06037570100,6037570100,2019,3183,4,1,0,31.416903,0,125.66761
1400000US06037570202,6037570202,2019,6124,52,2,2,32.658394,32.658394,849.11823
1400000US06037570203,6037570203,2019,4165,42,0,1,0,24.009604,1008.4034
1400000US06037570204,6037570204,2019,4201,12,2,2,47.607712,47.607712,285.64627
1400000US06037570303,6037570303,2019,4471,9,3,3,67.099083,67.099083,201.29726
1400000US06037570304,6037570304,2019,5094,9,2,0,39.261875,0,176.67845
1400000US06037570305,6037570305,2019,4458,4,0,0,0,0,89.726334
1400000US06037570306,6037570306,2019,2815,2,1,1,35.523979,35.523979,71.047958
1400000US06037570402,6037570402,2019,3375,50,2,1,59.259258,29.629629,1481.4814
1400000US06037570403,6037570403,2019,4831,6,0,1,0,20.699648,124.19789
1400000US06037570404,6037570404,2019,3676,33,2,0,54.406963,0,897.7149
1400000US06037570502,6037570502,2019,6588,28,4,2,60.716454,30.358227,425.01517
1400000US06037570503,6037570503,2019,2917,10,1,1,34.281796,34.281796,342.81796
1400000US06037570504,6037570504,2019,5125,26,4,3,78.048782,58.536587,507.31708
1400000US06037570601,6037570601,2019,5610,27,6,1,106.95187,17.825312,481.28342
1400000US06037570602,6037570602,2019,6177,28,3,0,48.567265,0,453.29449
1400000US06037570603,6037570603,2019,5171,20,2,0,38.677238,0,386.77237
1400000US06037570701,6037570701,2019,7372,39,5,1,67.824196,13.56484,529.02875
1400000US06037570703,6037570703,2019,3376,6,1,0,29.620853,0,177.72511
1400000US06037570800,6037570800,2019,5283,21,3,1,56.785915,18.928638,397.50143
1400000US06037570901,6037570901,2019,5752,10,1,1,17.385258,17.385258,173.85257
1400000US06037570902,6037570902,2019,3583,8,0,0,0,0,223.27658
1400000US06037571000,6037571000,2019,5628,2,1,0,17.768301,0,35.536602
1400000US06037571101,6037571101,2019,4402,13,3,1,68.150841,22.716948,295.32031
1400000US06037571102,6037571102,2019,4073,8,1,2,24.551928,49.103855,196.41542
1400000US06037571201,6037571201,2019,4068,8,2,1,49.164207,24.582104,196.65683
1400000US06037571202,6037571202,2019,4076,14,4,0,98.135429,0,343.474
1400000US06037571300,6037571300,2019,4484,19,0,2,0,44.603031,423.72882
1400000US06037571400,6037571400,2019,4307,25,2,1,46.436035,23.218018,580.45044
1400000US06037571502,6037571502,2019,4739,10,1,1,21.101498,21.101498,211.01498
1400000US06037571504,6037571504,2019,4442,17,1,0,22.512383,0,382.71048
1400000US06037571505,6037571505,2019,2798,15,1,0,35.739815,0,536.09723
1400000US06037571600,6037571600,2019,2309,4,0,0,0,0,173.23517
1400000US06037571701,6037571701,2019,6279,60,5,6,79.630516,95.556618,955.56616
1400000US06037571703,6037571703,2019,3557,11,1,2,28.113579,56.227158,309.24936
1400000US06037571704,6037571704,2019,4076,22,2,1,49.067715,24.533857,539.74487
1400000US06037571800,6037571800,2019,3365,11,0,0,0,0,326.8945
1400000US06037571900,6037571900,2019,5386,42,7,3,129.96658,55.699963,779.7995
1400000US06037572001,6037572001,2019,6517,23,6,2,92.066902,30.688967,352.92313
1400000US06037572201,6037572201,2019,5592,39,6,3,107.29613,53.648067,697.42487
1400000US06037572202,6037572202,2019,3611,33,2,0,55.386318,0,913.87427
1400000US06037572301,6037572301,2019,3804,14,2,1,52.576237,26.288118,368.03366
1400000US06037572600,6037572600,2019,5357,22,1,0,18.667164,0,410.67761
1400000US06037572700,6037572700,2019,5268,35,6,0,113.89522,0,664.38873
1400000US06037573002,6037573002,2019,4086,19,6,5,146.84288,122.36906,465.00244
1400000US06037573003,6037573003,2019,1843,2,0,1,0,54.259361,108.51872
1400000US06037573004,6037573004,2019,4577,8,3,0,65.54512,0,174.78697
1400000US06037573101,6037573101,2019,3331,29,7,0,210.14711,0,870.60944
1400000US06037573102,6037573102,2019,4216,8,0,1,0,23.719166,189.75333
1400000US06037573201,6037573201,2019,4594,17,1,1,21.767523,21.767523,370.04788
1400000US06037573202,6037573202,2019,6379,22,5,4,78.382195,62.705753,344.88165
1400000US06037573300,6037573300,2019,4145,18,2,3,48.250904,72.376358,434.25815
1400000US06037573401,6037573401,2019,1634,31,2,0,122.39902,0,1897.1848
1400000US06037573402,6037573402,2019,6380,77,3,3,47.021942,47.021942,1206.8966
1400000US06037573403,6037573403,2019,3484,47,5,2,143.5132,57.405281,1349.0242
1400000US06037573601,6037573601,2019,6450,22,0,1,0,15.503876,341.08527
1400000US06037573700,6037573700,2019,4991,6,1,1,20.036064,20.036064,120.21639
1400000US06037573800,6037573800,2019,4309,12,1,5,23.207241,116.0362,278.48688
1400000US06037573902,6037573902,2019,2017,15,0,3,0,148.73575,743.67871
1400000US06037574000,6037574000,2019,5165,8,0,0,0,0,154.88867
1400000US06037574100,6037574100,2019,5014,18,0,0,0,0,358.99481
1400000US06037574201,6037574201,2019,3100,15,0,1,0,32.258064,483.87097
1400000US06037574202,6037574202,2019,2222,36,2,0,90.009003,0,1620.162
1400000US06037574300,6037574300,2019,6030,42,0,2,0,33.167496,696.5174
1400000US06037574400,6037574400,2019,5474,38,0,3,0,54.804531,694.19073
1400000US06037574500,6037574500,2019,6630,42,4,3,60.331825,45.248867,633.48419
1400000US06037574602,6037574602,2019,1291,5,0,0,0,0,387.29666
1400000US06037574800,6037574800,2019,2961,12,1,1,33.772373,33.772373,405.26849
1400000US06037574901,6037574901,2019,3697,15,2,0,54.097916,0,405.73438
1400000US06037574902,6037574902,2019,5530,26,5,3,90.415916,54.249546,470.16275
1400000US06037575001,6037575001,2019,3737,19,3,0,80.278297,0,508.42923
1400000US06037575002,6037575002,2019,4841,21,2,1,41.313778,20.656889,433.79468
1400000US06037575101,6037575101,2019,4328,20,9,2,207.94824,46.21072,462.10721
1400000US06037575102,6037575102,2019,4151,3,0,0,0,0,72.271744
1400000US06037575103,6037575103,2019,5145,7,1,0,19.436346,0,136.05443
1400000US06037575201,6037575201,2019,4772,27,5,7,104.77787,146.68903,565.80048
1400000US06037575202,6037575202,2019,4175,23,2,4,47.90419,95.80838,550.89819
1400000US06037575300,6037575300,2019,4360,30,7,6,160.55046,137.61469,688.07336
1400000US06037575401,6037575401,2019,4788,23,6,4,125.31329,83.542191,480.36758
1400000US06037575402,6037575402,2019,4129,25,5,1,121.0947,24.218939,605.47351
1400000US06037575801,6037575801,2019,2254,6,2,0,88.731148,0,266.19342
1400000US06037575802,6037575802,2019,5664,17,3,2,52.966103,35.310734,300.14124
1400000US06037575803,6037575803,2019,3229,12,4,1,123.87737,30.969341,371.63208
1400000US06037575901,6037575901,2019,3536,5,3,0,84.841629,0,141.40271
1400000US06037575902,6037575902,2019,5208,11,2,1,38.402458,19.201229,211.21352
1400000US06037576001,6037576001,2019,5399,69,10,11,185.21948,203.74144,1278.0144
1400000US06037576200,6037576200,2019,5324,67,11,15,206.61157,281.74304,1258.4523
1400000US06037576301,6037576301,2019,4165,33,8,5,192.07683,120.04802,792.31696
1400000US06037576302,6037576302,2019,4077,22,7,1,171.69487,24.52784,539.61249
1400000US06037576401,6037576401,2019,5021,19,4,2,79.665405,39.832703,378.41068
1400000US06037576402,6037576402,2019,5015,6,2,0,39.88036,0,119.64108
1400000US06037576403,6037576403,2019,5140,10,4,2,77.821014,38.910507,194.55254
1400000US06037576501,6037576501,2019,2986,20,3,6,100.46886,200.93771,669.79236
1400000US06037576502,6037576502,2019,4658,10,4,0,85.873764,0,214.68442
1400000US06037576503,6037576503,2019,4469,12,4,2,89.505486,44.752743,268.51645
1400000US06037576601,6037576601,2019,4108,21,6,1,146.05647,24.342747,511.19766
1400000US06037576602,6037576602,2019,4379,21,4,3,91.345055,68.508789,479.56155
1400000US06037576700,6037576700,2019,3935,19,3,3,76.238884,76.238884,482.84625
1400000US06037576801,6037576801,2019,4066,14,1,5,24.594196,122.97098,344.31873
1400000US06037576802,6037576802,2019,4061,17,5,0,123.12238,0,418.61612
1400000US06037576901,6037576901,2019,5357,24,1,5,18.667164,93.335823,448.01193
1400000US06037576903,6037576903,2019,3644,16,6,1,164.65422,27.442371,439.07794
1400000US06037576904,6037576904,2019,3157,6,2,0,63.351284,0,190.05385
1400000US06037577000,6037577000,2019,7288,41,10,3,137.21185,41.163555,562.5686
1400000US06037577100,6037577100,2019,7185,36,10,2,139.17885,27.83577,501.04385
1400000US06037577200,6037577200,2019,5848,16,0,2,0,34.199726,273.59781
1400000US06037577300,6037577300,2019,5430,9,3,1,55.248619,18.416206,165.74585
1400000US06037577400,6037577400,2019,2947,15,3,2,101.79844,67.865623,508.99219
1400000US06037577501,6037577501,2019,3370,6,1,0,29.67359,0,178.04155
1400000US06037577504,6037577504,2019,1378,8,1,3,72.568939,217.70682,580.55151
1400000US06037577602,6037577602,2019,3247,16,0,0,0,0,492.76254
1400000US06037577604,6037577604,2019,1367,4,0,0,0,0,292.61157
1400000US06037577605,6037577605,2019,4816,9,1,0,20.76412,0,186.87708
1400000US06037577606,6037577606,2019,3641,17,2,1,54.929966,27.464983,466.90469
1400000US06037577700,6037577700,2019,4865,32,0,1,0,20.554985,657.75952
1400000US06037577800,6037577800,2019,4224,66,1,2,23.674242,47.348484,1562.5
1400000US06037577900,6037577900,2019,5746,30,0,0,0,0,522.10236
1400000US06037578000,6037578000,2019,6346,20,3,1,47.273872,15.757957,315.15915
1400000US06037578100,6037578100,2019,2409,4,0,0,0,0,166.04401
1400000US06037599000,6037599000,2019,3674,15,2,1,54.436581,27.21829,408.27435
1400000US06037600100,6037600100,2019,7410,55,12,3,161.94331,40.485828,742.24023
1400000US06037600201,6037600201,2019,5063,47,5,3,98.755676,59.253407,928.30341
1400000US06037600202,6037600202,2019,7767,68,12,3,154.4998,38.62495,875.4989
1400000US06037600302,6037600302,2019,3086,32,3,0,97.213219,0,1036.941
1400000US06037600303,6037600303,2019,3883,35,3,2,77.25985,51.506569,901.36493
1400000US06037600304,6037600304,2019,3910,32,3,5,76.726341,127.87724,818.41431
1400000US06037600400,6037600400,2019,4137,16,2,0,48.344212,0,386.75369
1400000US06037600501,6037600501,2019,2712,15,1,0,36.873158,0,553.09735
1400000US06037600601,6037600601,2019,2653,10,0,0,0,0,376.93176
1400000US06037600602,6037600602,2019,2542,11,2,1,78.678207,39.339104,432.73013
1400000US06037600702,6037600702,2019,4262,8,3,1,70.389488,23.463163,187.70531
1400000US06037600703,6037600703,2019,1782,5,0,0,0,0,280.58362
1400000US06037600704,6037600704,2019,3417,13,1,0,29.265438,0,380.45068
1400000US06037600801,6037600801,2019,3199,6,1,0,31.259769,0,187.55861
1400000US06037600802,6037600802,2019,2485,8,0,0,0,0,321.93158
1400000US06037600902,6037600902,2019,6491,14,7,3,107.84163,46.217838,215.68326
1400000US06037600911,6037600911,2019,3146,13,2,1,63.572792,31.786396,413.22314
1400000US06037600912,6037600912,2019,5659,4,0,0,0,0,70.683868
1400000US06037601001,6037601001,2019,2381,21,4,1,167.99664,41.999161,881.98236
1400000US06037601002,6037601002,2019,5167,20,2,0,38.70718,0,387.07181
1400000US06037601100,6037601100,2019,6869,7,0,0,0,0,101.90712
1400000US06037601202,6037601202,2019,4000,12,2,1,50,25,300
1400000US06037601211,6037601211,2019,2880,16,2,0,69.444443,0,555.55554
1400000US06037601212,6037601212,2019,6774,8,3,2,44.28698,29.524652,118.09861
1400000US06037601301,6037601301,2019,1921,9,2,0,104.11244,0,468.50598
1400000US06037601302,6037601302,2019,7331,29,3,1,40.922112,13.640704,395.58041
1400000US06037601303,6037601303,2019,5084,10,2,0,39.339104,0,196.69551
1400000US06037601401,6037601401,2019,5949,70,5,2,84.047737,33.619095,1176.6683
1400000US06037601402,6037601402,2019,4793,55,1,3,20.86376,62.591278,1147.5068
1400000US06037601501,6037601501,2019,3918,15,0,2,0,51.046452,382.84839
1400000US06037601502,6037601502,2019,4059,17,1,0,24.63661,0,418.82236
1400000US06037601600,6037601600,2019,4439,38,1,1,22.527596,22.527596,856.04865
1400000US06037601700,6037601700,2019,4978,44,4,1,80.353554,20.088388,883.8891
1400000US06037601801,6037601801,2019,2834,22,6,3,211.71489,105.85744,776.2879
1400000US06037601802,6037601802,2019,3945,15,5,1,126.74271,25.348543,380.22815
1400000US06037601900,6037601900,2019,4847,7,1,1,20.631319,20.631319,144.41924
1400000US06037602002,6037602002,2019,3055,19,1,2,32.733223,65.466446,621.93127
1400000US06037602003,6037602003,2019,4760,4,0,2,0,42.016808,84.033615
1400000US06037602103,6037602103,2019,6649,39,7,1,105.27899,15.039856,586.55438
1400000US06037602104,6037602104,2019,6239,30,1,1,16.02821,16.02821,480.84628
1400000US06037602105,6037602105,2019,4116,18,0,0,0,0,437.31778
1400000US06037602106,6037602106,2019,5403,11,1,3,18.508236,55.524708,203.59059
1400000US06037602201,6037602201,2019,5509,31,1,1,18.152115,18.152115,562.71558
1400000US06037602202,6037602202,2019,1691,13,0,0,0,0,768.77588
1400000US06037602301,6037602301,2019,6309,32,1,2,15.850372,31.700745,507.21191
1400000US06037602302,6037602302,2019,4884,41,0,1,0,20.475021,839.47583
1400000US06037602402,6037602402,2019,6869,35,8,3,116.46528,43.67448,509.53558
1400000US06037602403,6037602403,2019,5199,10,1,1,19.234468,19.234468,192.34468
1400000US06037602404,6037602404,2019,5457,7,0,2,0,36.650173,128.2756
1400000US06037602504,6037602504,2019,4961,3,1,0,20.157227,0,60.47168
1400000US06037602505,6037602505,2019,4590,9,2,1,43.572987,21.786493,196.07843
1400000US06037602506,6037602506,2019,4297,3,1,0,23.272051,0,69.816154
1400000US06037602507,6037602507,2019,5122,1,1,0,19.523624,0,19.523624
1400000US06037602510,6037602510,2019,3469,19,4,1,115.30701,28.826752,547.70825
1400000US06037602511,6037602511,2019,3494,5,1,0,28.620493,0,143.10246
1400000US06037602512,6037602512,2019,657,1,0,0,0,0,152.207
1400000US06037602513,6037602513,2019,3968,39,3,1,75.604836,25.201612,982.86292
1400000US06037602601,6037602601,2019,5412,20,1,1,18.477457,18.477457,369.54916
1400000US06037602602,6037602602,2019,2706,18,1,1,36.954914,36.954914,665.18848
1400000US06037602700,6037602700,2019,3789,66,1,4,26.392187,105.56875,1741.8844
1400000US06037602801,6037602801,2019,3718,89,5,2,134.48091,53.792362,2393.76
1400000US06037602802,6037602802,2019,5019,36,2,1,39.848576,19.924288,717.27435
1400000US06037602900,6037602900,2019,4443,68,4,0,90.029259,0,1530.4974
1400000US06037603004,6037603004,2019,1549,5,0,1,0,64.557777,322.78891
1400000US06037603005,6037603005,2019,5928,12,1,1,16.869097,16.869097,202.42915
1400000US06037603006,6037603006,2019,1898,16,2,1,105.37408,52.687038,842.99261
1400000US06037603007,6037603007,2019,4414,19,1,2,22.655188,45.310375,430.44858
1400000US06037603008,6037603008,2019,3084,11,1,1,32.425423,32.425423,356.67963
1400000US06037603101,6037603101,2019,4139,23,3,1,72.481277,24.160425,555.68976
1400000US06037603102,6037603102,2019,3661,5,0,0,0,0,136.57471
1400000US06037603200,6037603200,2019,3394,3,0,0,0,0,88.391281
1400000US06037603301,6037603301,2019,3617,13,3,1,82.941666,27.647221,359.41388
1400000US06037603302,6037603302,2019,4025,16,1,2,24.844721,49.689442,397.51553
1400000US06037603400,6037603400,2019,4113,26,1,2,24.313154,48.626308,632.14197
1400000US06037603500,6037603500,2019,3042,20,3,0,98.619331,0,657.46222
1400000US06037603600,6037603600,2019,4258,19,1,2,23.485205,46.970409,446.21887
1400000US06037603702,6037603702,2019,4768,44,2,2,41.946308,41.946308,922.81879
1400000US06037603703,6037603703,2019,2491,14,1,1,40.14452,40.14452,562.02325
1400000US06037603705,6037603705,2019,2776,10,1,1,36.023056,36.023056,360.23056
1400000US06037603706,6037603706,2019,3833,9,0,1,0,26.089226,234.80302
1400000US06037603801,6037603801,2019,4748,17,2,3,42.122997,63.184498,358.0455
1400000US06037603802,6037603802,2019,4040,9,3,0,74.257423,0,222.77228
1400000US06037603901,6037603901,2019,3769,14,1,2,26.532236,53.064472,371.45132
1400000US06037603902,6037603902,2019,3849,25,2,2,51.961548,51.961548,649.51935
1400000US06037604001,6037604001,2019,4207,19,1,0,23.769907,0,451.62823
1400000US06037604002,6037604002,2019,4856,11,1,1,20.593081,20.593081,226.5239
1400000US06037604101,6037604101,2019,3442,13,0,0,0,0,377.68738
1400000US06037604102,6037604102,2019,3823,11,1,0,26.157469,0,287.73215
1400000US06037604200,6037604200,2019,5563,20,3,0,53.927738,0,359.51825
1400000US06037609900,6037609900,2019,2021,5,0,0,0,0,247.40228
1400000US06037620001,6037620001,2019,4251,5,0,0,0,0,117.61938
1400000US06037620002,6037620002,2019,3493,6,0,1,0,28.628685,171.77211
1400000US06037620101,6037620101,2019,5632,22,1,0,17.755682,0,390.625
1400000US06037620102,6037620102,2019,3355,15,2,0,59.612518,0,447.0939
1400000US06037620201,6037620201,2019,1529,1,0,0,0,0,65.402222
1400000US06037620301,6037620301,2019,4819,10,2,1,41.502388,20.751194,207.51193
1400000US06037620303,6037620303,2019,4502,16,3,3,66.637047,66.637047,355.39761
1400000US06037620305,6037620305,2019,5845,22,4,4,68.434563,68.434563,376.39008
1400000US06037620400,6037620400,2019,5269,28,2,2,37.957867,37.957867,531.41016
1400000US06037620501,6037620501,2019,5726,40,3,4,52.392593,69.856796,698.56793
1400000US06037620521,6037620521,2019,3958,3,2,1,50.530571,25.265285,75.79586
1400000US06037620522,6037620522,2019,5024,6,1,1,19.904459,19.904459,119.42675
1400000US06037620601,6037620601,2019,5277,36,4,2,75.800644,37.900322,682.20581
1400000US06037620602,6037620602,2019,5027,6,0,0,0,0,119.35548
1400000US06037620701,6037620701,2019,7211,13,3,1,41.603107,13.867702,180.28012
1400000US06037620703,6037620703,2019,3211,4,0,1,0,31.142946,124.57178
1400000US06037620704,6037620704,2019,4160,4,0,0,0,0,96.153847
1400000US06037620801,6037620801,2019,3771,19,3,4,79.554497,106.07266,503.84512
1400000US06037620802,6037620802,2019,4063,6,0,0,0,0,147.67413
1400000US06037620901,6037620901,2019,2785,24,4,4,143.62657,143.62657,861.7594
1400000US06037620904,6037620904,2019,2897,35,4,1,138.07387,34.518467,1208.1464
1400000US06037621001,6037621001,2019,4476,12,1,0,22.341375,0,268.09653
1400000US06037621005,6037621005,2019,4862,5,3,0,61.703003,0,102.83834
